world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
18833.535829,1241,201,18833.514842000004,178.13599999499274,2.7041286252431544,0.3894211947917938,0.5259847640991211,0.3894211947917938,0.5259847640991211,True
18833.60021,1242,201,18833.514842000004,178.13599999499274,2.7041286252431544,0.4038168489933014,0.5128812193870544,0.4038168489933014,0.5128812193870544,True
18833.721443,1244,201,18833.514842000004,178.13599999499274,2.7041286252431544,0.4522464871406555,0.46797975897789,0.4522464871406555,0.46797975897789,True
18833.896415,1247,202,18833.919798000003,83.7249999967753,2.9822866323793242,0.3177652359008789,0.3812459111213684,0.3177652359008789,0.3812459111213684,True
18833.961039,1248,202,18833.919798000003,83.7249999967753,2.9822866323793242,0.35250115394592285,0.3570180833339691,0.35250115394592285,0.3570180833339691,True
18834.021442,1249,202,18833.919798000003,83.7249999967753,2.9822866323793242,0.3673282563686371,0.3407740890979767,0.3673282563686371,0.3407740890979767,True
18834.021442,1249,203,18834.0161325,364.6309999967343,2.4563748192202506,0.32686489820480347,0.36775320768356323,0.32686489820480347,0.36775320768356323,True
18834.074171,1250,203,18834.0161325,364.6309999967343,2.4563748192202506,0.3291134238243103,0.3609093725681305,0.3291134238243103,0.3609093725681305,True
18834.128064,1251,203,18834.0161325,364.6309999967343,2.4563748192202506,0.3253846764564514,0.3516432046890259,0.3253846764564514,0.3516432046890259,True
18834.189786,1252,203,18834.0161325,364.6309999967343,2.4563748192202506,0.3219439685344696,0.37567850947380066,0.3219439685344696,0.37567850947380066,True
18834.240738,1253,203,18834.0161325,364.6309999967343,2.4563748192202506,0.3196074068546295,0.38949471712112427,0.3196074068546295,0.38949471712112427,True
18834.29575,1254,203,18834.0161325,364.6309999967343,2.4563748192202506,0.31553393602371216,0.39105308055877686,0.31553393602371216,0.39105308055877686,True
18834.382197,1255,203,18834.0161325,364.6309999967343,2.4563748192202506,0.3076938986778259,0.3804723620414734,0.3076938986778259,0.3804723620414734,True
18834.611769,1259,204,18834.6304825,506.5025000003516,2.6478523162054084,-0.3843347430229187,1.0179098844528198,-0.3843347430229187,1.0179098844528198,False
18834.736911,1261,204,18834.6304825,506.5025000003516,2.6478523162054084,-0.46708253026008606,0.9929778575897217,-0.46708253026008606,0.9929778575897217,False
18834.794232,1262,204,18834.6304825,506.5025000003516,2.6478523162054084,-0.5316212177276611,1.0342153310775757,-0.5316212177276611,1.0342153310775757,False
18834.857499,1263,204,18834.6304825,506.5025000003516,2.6478523162054084,-0.4427127242088318,0.9980200529098511,-0.4427127242088318,0.9980200529098511,False
18834.915646,1264,204,18834.6304825,506.5025000003516,2.6478523162054084,-0.5157628655433655,1.0240048170089722,-0.5157628655433655,1.0240048170089722,False
18834.986111000002,1265,204,18834.6304825,506.5025000003516,2.6478523162054084,-0.54250568151474,1.0474601984024048,-0.54250568151474,1.0474601984024048,False
18835.042201,1266,204,18834.6304825,506.5025000003516,2.6478523162054084,-0.5173513889312744,1.049645185470581,-0.5173513889312744,1.049645185470581,False
18835.105488,1267,204,18834.6304825,506.5025000003516,2.6478523162054084,-0.5953114628791809,1.0825167894363403,-0.5953114628791809,1.0825167894363403,False
18835.239398,1269,205,18835.246288000002,134.17549999576295,2.8342999934123263,-0.6329857707023621,1.2520071268081665,-0.6329857707023621,1.2520071268081665,False
18835.312259000002,1270,205,18835.246288000002,134.17549999576295,2.8342999934123263,-0.167742058634758,1.0945674180984497,-0.167742058634758,1.0945674180984497,False
18835.378651,1271,205,18835.246288000002,134.17549999576295,2.8342999934123263,-0.6190130710601807,1.242495059967041,-0.6190130710601807,1.242495059967041,False
18835.587473,1274,206,18835.579886,82.44700000068406,0.6154865664610284,0.4856439232826233,0.4786796569824219,0.4856439232826233,0.4786796569824219,True
18835.63874,1275,206,18835.579886,82.44700000068406,0.6154865664610284,0.4862368404865265,0.4733820855617523,0.4862368404865265,0.4733820855617523,True
18835.694035,1276,207,18835.697214,559.1715000009572,2.89388160768767,0.43471893668174744,0.4941801428794861,0.43471893668174744,0.4941801428794861,True
18835.75454,1277,207,18835.697214,559.1715000009572,2.89388160768767,0.42922449111938477,0.5040756464004517,0.42922449111938477,0.5040756464004517,True
18835.80823,1278,207,18835.697214,559.1715000009572,2.89388160768767,0.43835723400115967,0.4936312735080719,0.43835723400115967,0.4936312735080719,True
18835.925873,1280,207,18835.697214,559.1715000009572,2.89388160768767,0.44262316823005676,0.4946865439414978,0.44262316823005676,0.4946865439414978,True
18835.978544,1281,207,18835.697214,559.1715000009572,2.89388160768767,0.43996962904930115,0.4956877529621124,0.43996962904930115,0.4956877529621124,True
18836.238477,1285,207,18835.697214,559.1715000009572,2.89388160768767,0.4776131212711334,0.47494298219680786,0.4776131212711334,0.47494298219680786,True
18836.290324,1286,208,18836.270092,737.5385000013921,2.815174011310918,0.4296444356441498,0.4952382445335388,0.4296444356441498,0.4952382445335388,True
18836.345119,1287,208,18836.270092,737.5385000013921,2.815174011310918,0.4321998357772827,0.5022084712982178,0.4321998357772827,0.5022084712982178,True
