world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
18836.922993,1296,18836.948514000003,0.44804322719573975,0.49954837560653687,0.44804322719573975,0.49954837560653687,True,0.9452826976776123
18837.052053,1298,18837.022210000003,0.43459469079971313,0.49300259351730347,0.43459469079971313,0.49300259351730347,True,0.8900607824325562
18837.052053,1298,18837.0384195,0.3974820375442505,0.5708767771720886,0.3974820375442505,0.5708767771720886,True,0.9632369232177734
18837.052053,1298,18837.053358,0.29847654700279236,0.5442442893981934,0.29847654700279236,0.5442442893981934,True,0.99
18837.052053,1298,18837.07275,0.09568469971418381,0.9638642072677612,0.09568469971418381,0.9638642072677612,True,0.99
18837.106382,1299,18837.091126500003,-0.27885955572128296,0.9420015215873718,-0.27885955572128296,0.9420015215873718,False,0.99
18837.106382,1299,18837.105547,-0.42568814754486084,1.17560875415802,-0.42568814754486084,1.17560875415802,False,0.99
18837.106382,1299,18837.1213115,-0.4764971137046814,1.1622917652130127,-0.4764971137046814,1.1622917652130127,False,0.995
18837.290301,1302,18837.265597999998,-0.4961703419685364,1.1839056015014648,-0.4961703419685364,1.1839056015014648,False,0.9636710286140442
18837.290301,1302,18837.2801205,-0.4870370328426361,1.18511962890625,-0.4870370328426361,1.18511962890625,False,0.9827851951122284
18837.290301,1302,18837.296357,-0.4876736104488373,1.189279556274414,-0.4876736104488373,1.189279556274414,False,0.9662757217884064
18837.290301,1302,18837.311519000003,-0.4838489294052124,1.1876189708709717,-0.4838489294052124,1.1876189708709717,False,0.9295030832290649
18837.422493000002,1304,18837.3925725,-0.53680419921875,1.2125349044799805,-0.53680419921875,1.2125349044799805,False,0.9677498638629913
18837.422493000002,1304,18837.408004,-0.5353166460990906,1.2113792896270752,-0.5353166460990906,1.2113792896270752,False,0.9052586257457733
18837.422493000002,1304,18837.425647,-0.5190462470054626,1.212882161140442,-0.5190462470054626,1.212882161140442,False,0.8051572144031525
18837.422493000002,1304,18837.443911000002,-0.5093443393707275,1.203472375869751,-0.5093443393707275,1.203472375869751,False,0.8379793167114258
18837.606055,1307,18837.573842,-1.0683059692382812,1.40848970413208,-1.0683059692382812,1.40848970413208,False,0.8846210539340973
18837.606055,1307,18837.5904095,-0.9764903783798218,1.434423804283142,-0.9764903783798218,1.434423804283142,False,0.8988127410411835
18837.606055,1307,18837.605623,-0.943092405796051,1.4126418828964233,-0.943092405796051,1.4126418828964233,False,0.9578036367893219
18837.606055,1307,18837.6272485,-0.8552495837211609,1.4225473403930664,-0.8552495837211609,1.4225473403930664,False,0.9798823893070221
18837.671769,1308,18837.644932,-0.7351633310317993,1.322334885597229,-0.7351633310317993,1.322334885597229,False,1.0
18837.671769,1308,18837.6564575,-0.7130468487739563,1.3316413164138794,-0.7130468487739563,1.3316413164138794,False,0.8522621393203735
18837.671769,1308,18837.6707555,-0.6900073289871216,1.3175240755081177,-0.6900073289871216,1.3175240755081177,False,0.8428819179534912
18837.671769,1308,18837.6885545,-0.6307778358459473,1.3376860618591309,-0.6307778358459473,1.3376860618591309,False,0.9435451030731201
18837.798191,1310,18837.767526,-0.7847583293914795,1.4021903276443481,-0.7847583293914795,1.4021903276443481,False,0.8889520466327667
18837.798191,1310,18837.781235000002,-0.757075846195221,1.4034065008163452,-0.757075846195221,1.4034065008163452,False,0.863646000623703
18837.798191,1310,18837.795993,-0.7505101561546326,1.4136465787887573,-0.7505101561546326,1.4136465787887573,False,0.863646000623703
18837.798191,1310,18837.815866999998,-0.7185748815536499,1.4311072826385498,-0.7185748815536499,1.4311072826385498,False,0.9721925854682922
18837.868757,1311,18837.833848000002,-0.6234525442123413,1.3722989559173584,-0.6234525442123413,1.3722989559173584,False,0.9721925854682922
18837.868757,1311,18837.84533,-0.6168169975280762,1.3759835958480835,-0.6168169975280762,1.3759835958480835,False,0.9402924180030823
18837.868757,1311,18837.8566605,-0.6115239858627319,1.364897608757019,-0.6115239858627319,1.364897608757019,False,0.9402924180030823
18837.868757,1311,18837.8738685,-0.6019365191459656,1.3577309846878052,-0.6019365191459656,1.3577309846878052,False,0.9241185784339905
18837.868757,1311,18837.891264500002,-0.6045347452163696,1.3579566478729248,-0.6045347452163696,1.3579566478729248,False,0.9241185784339905
18837.938828000002,1312,18837.904977000002,-0.5833103656768799,1.3535665273666382,-0.5833103656768799,1.3535665273666382,False,0.8828359544277191
18837.938828000002,1312,18837.9201705,-0.5872045755386353,1.3472983837127686,-0.5872045755386353,1.3472983837127686,False,0.8828359544277191
18837.938828000002,1312,18837.936072,-0.582499623298645,1.3462128639221191,-0.582499623298645,1.3462128639221191,False,0.883304238319397
18837.938828000002,1312,18837.953999999998,-0.2702838182449341,0.9110725522041321,-0.2702838182449341,0.9110725522041321,False,0.878304238319397
18837.938828000002,1312,18837.970497000002,0.02068600431084633,0.9494104981422424,0.02068600431084633,0.9494104981422424,True,0.99
18838.072628,1314,18838.0423,0.5555903315544128,0.4188992381095886,0.5555903315544128,0.4188992381095886,True,0.99
18838.072628,1314,18838.055363,0.5477944612503052,0.4302496314048767,0.5477944612503052,0.4302496314048767,True,0.9227985692024231
18838.072628,1314,18838.0724425,0.5462661981582642,0.4323122203350067,0.5462661981582642,0.4323122203350067,True,0.9264346361160278
18838.072628,1314,18838.088478,0.5306496620178223,0.45296287536621094,0.5306496620178223,0.45296287536621094,True,0.9986360669136047
18838.132165,1315,18838.105133,0.556008517742157,0.42767536640167236,0.556008517742157,0.42767536640167236,True,0.9349328279495239
18838.132165,1315,18838.120371,0.5392400622367859,0.4480428695678711,0.5392400622367859,0.4480428695678711,True,0.9349328279495239
18838.132165,1315,18838.1353885,0.5372467041015625,0.4480045735836029,0.5372467041015625,0.4480045735836029,True,1.0
18838.132165,1315,18838.150279499998,0.5313002467155457,0.457427054643631,0.5313002467155457,0.457427054643631,True,0.9870906174182892
18838.132165,1315,18838.164678,0.5290067195892334,0.4541904926300049,0.5290067195892334,0.4541904926300049,True,0.9870906174182892
18838.261794000002,1317,18838.242605,0.4664892256259918,0.41537460684776306,0.4664892256259918,0.41537460684776306,True,0.995
18838.261794000002,1317,18838.257696,0.4589543342590332,0.4185470938682556,0.4589543342590332,0.4185470938682556,True,0.9995970129966736
18838.261794000002,1317,18838.274775500002,0.4518580436706543,0.4348936378955841,0.4518580436706543,0.4348936378955841,True,0.9250933825969696
18838.261794000002,1317,18838.2917965,0.4481441378593445,0.43109574913978577,0.4481441378593445,0.43109574913978577,True,0.9219811260700226
18838.321967,1318,18838.3054565,0.461761474609375,0.44160860776901245,0.461761474609375,0.44160860776901245,True,0.9612471759319305
18838.321967,1318,18838.317058,0.4572756886482239,0.43252164125442505,0.4572756886482239,0.43252164125442505,True,0.9430010616779327
18838.321967,1318,18838.329564,0.4603993594646454,0.4266425669193268,0.4603993594646454,0.4266425669193268,True,0.9782386422157288
18838.321967,1318,18838.3458285,0.4601995348930359,0.41961991786956787,0.4601995348930359,0.41961991786956787,True,0.970820277929306
18838.426629,1320,18838.403966500002,0.47405415773391724,0.40181195735931396,0.47405415773391724,0.40181195735931396,True,0.8973247706890106
18838.426629,1320,18838.4193715,0.47124266624450684,0.399036169052124,0.47124266624450684,0.399036169052124,True,0.9226986169815063
18838.426629,1320,18838.4333095,0.46922701597213745,0.3954540193080902,0.46922701597213745,0.3954540193080902,True,0.9653834402561188
18838.426629,1320,18838.445319500002,0.46812722086906433,0.39527520537376404,0.46812722086906433,0.39527520537376404,True,0.9656563103199005
18838.483994000002,1321,18838.460235500002,0.4783030152320862,0.3454071581363678,0.4783030152320862,0.3454071581363678,True,0.9252287447452545
18838.483994000002,1321,18838.476362499998,0.473212867975235,0.3507040739059448,0.473212867975235,0.3507040739059448,True,0.959572434425354
18838.483994000002,1321,18838.491742,0.47096627950668335,0.3511594533920288,0.47096627950668335,0.3511594533920288,True,1.0
18838.483994000002,1321,18838.5083865,0.465554416179657,0.3549667000770569,0.465554416179657,0.3549667000770569,True,0.9579223394393921
18838.554678,1322,18838.521103500003,0.47843122482299805,0.3683088719844818,0.47843122482299805,0.3683088719844818,True,0.9225669801235199
18838.554678,1322,18838.5351975,0.47545790672302246,0.37653422355651855,0.47545790672302246,0.37653422355651855,True,0.9488829672336578
18838.554678,1322,18838.5529665,0.47312504053115845,0.37261661887168884,0.47312504053115845,0.37261661887168884,True,0.98423832654953
18838.554678,1322,18838.571718500003,0.46877843141555786,0.37814053893089294,0.46877843141555786,0.37814053893089294,True,1.0
18838.614499,1323,18838.5897645,0.48516011238098145,0.3394668996334076,0.48516011238098145,0.3394668996334076,True,0.9440876543521881
18838.614499,1323,18838.6047145,0.48090559244155884,0.35644564032554626,0.48090559244155884,0.35644564032554626,True,0.9440876543521881
18838.614499,1323,18838.620645000003,0.47796356678009033,0.34977665543556213,0.47796356678009033,0.34977665543556213,True,0.9883565008640289
18838.614499,1323,18838.638559,0.47277817130088806,0.3701085150241852,0.47277817130088806,0.3701085150241852,True,0.9348150491714478
18838.675186,1324,18838.651587,0.43852469325065613,0.3081035614013672,0.43852469325065613,0.3081035614013672,True,0.8649201393127441
18838.675186,1324,18838.664878000003,0.40667498111724854,0.3636902868747711,0.40667498111724854,0.3636902868747711,True,0.7184615910053254
18838.675186,1324,18838.677533500002,0.4003066420555115,0.36004847288131714,0.4003066420555115,0.36004847288131714,True,0.8
18838.675186,1324,18838.6948795,0.3951781988143921,0.3596968352794647,0.3951781988143921,0.3596968352794647,True,0.8
18838.804502,1326,18838.775860499998,0.44072669744491577,0.40127870440483093,0.44072669744491577,0.40127870440483093,True,0.8
18838.804502,1326,18838.790768,0.4342954158782959,0.3929072320461273,0.4342954158782959,0.3929072320461273,True,0.8
18838.804502,1326,18838.805650500002,0.44366762042045593,0.36829379200935364,0.44366762042045593,0.36829379200935364,True,0.9165768921375275
18838.804502,1326,18838.8173895,0.4416581690311432,0.3694818615913391,0.4416581690311432,0.3694818615913391,True,0.9165768921375275
18838.804502,1326,18838.835166,0.4424480199813843,0.3828775882720947,0.4424480199813843,0.3828775882720947,True,0.9159950613975525
18838.93632,1328,18838.915112000002,0.41277816891670227,0.4267953336238861,0.41277816891670227,0.4267953336238861,True,0.7818757176399231
18838.93632,1328,18838.9317005,0.43829983472824097,0.39794671535491943,0.43829983472824097,0.39794671535491943,True,0.8980899453163147
18838.93632,1328,18838.9468805,0.4399940073490143,0.39807507395744324,0.4399940073490143,0.39807507395744324,True,0.9162142276763916
18838.988895,1329,18838.964079,0.45069438219070435,0.37221449613571167,0.45069438219070435,0.37221449613571167,True,0.8699576258659363
18838.988895,1329,18838.980821,0.449882835149765,0.3667077124118805,0.449882835149765,0.3667077124118805,True,0.9083690643310547
18838.988895,1329,18838.997117,0.44998839497566223,0.36676695942878723,0.44998839497566223,0.36676695942878723,True,0.9353468716144562
